"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4","Reabs_Ca","Reabs_PO4","Ca_pf","Ca_fp","PO4_pf","PO4_fp","PO4_pc","PO4_cp"
"42",41,1287.84520714721,0.0688090235046914,564.275640722961,16.7814546716735,1.20605844859053,1.83626922032166,250.025324338281,1.47827769726692,0.792170604455614,90.0041066603446,2.77189499807342,0.105969695441176,0.00373694454222393,0.010880977788268,0.0864749954565814,0.00304947806981849,1.45176331671191,0.913738567211368,2.49130938307411,2.83550388224995,0,0,3.90636510349147e-05,0.000397002507135425,0.000982994365827945,0.000823376141525247,0.000392284897928158,0.000117685469378447,0.00100994807117691,0.000217846916225294,0.00259246652611295,0.00460644330178794,0.00530665717379834,0.00429686997555269,0.199567489131034,0.199349732611255,0.00277177068237547,0.00277189499807342
"43",42,1287.84134784628,0.0688088924313204,564.275862181633,16.7814637269908,1.20605841190844,1.83626907512522,250.025942001424,1.47827755609425,0.792170529517256,90.004206821784,2.77189487368761,0.105969682098176,0.00373694407169216,0.0108809764155159,0.0864749804384563,0.00304947754021523,1.451763277898,0.913738479951222,2.49130929239182,2.83550363863085,0,0,3.90636616387317e-05,0.000397002977323514,0.000982994557049992,0.000823376231341663,0.000392284879027794,0.000117685463708338,0.00100994799131887,0.000217846895617246,0.00259246641451788,0.00460644234710716,0.00530665701239712,0.00429686963579301,0.199567470072724,0.199349713753018,0.00277177041767672,0.00277189487368761
"44",43,1287.83761872815,0.0688087660027612,564.276083061357,16.7814728094877,1.20605837635463,1.83626893019569,250.026559664504,1.47827741458984,0.792170454405471,90.004306983208,2.77189474916124,0.105969668830534,0.00373694360381788,0.0108809750506353,0.0864749654139707,0.00304947701038767,1.45176324027795,0.913738392486023,2.49130920411756,2.83550339456085,0,0,3.90636718263967e-05,0.000397003449859087,0.000982994747772079,0.000823376320923249,0.000392284863876898,0.000117685459163069,0.00100994791160763,0.000217846874961505,0.00259246630575156,0.00460644138916135,0.00530665685596036,0.00429686929665791,0.199567450969629,0.199349694851137,0.00277177015235595,0.00277189474916124
"45",44,1287.83401472263,0.0688086440321846,564.276303376532,16.7814819183504,1.20605834188807,1.8362687855371,250.027177327519,1.47827727275199,0.792170379119127,90.0044071446153,2.77189462449383,0.105969655634523,0.00373694313846965,0.0108809736932368,0.0864749503831901,0.00304947648033812,1.45176320380834,0.91373830481472,2.49130911816265,2.83550315003294,0,0,3.90636816149338e-05,0.000397003924657951,0.000982994938006642,0.000823376410275847,0.000392284852320904,0.000117685455696271,0.0010099478320454,0.00021784685425776,0.0025924661997072,0.00460644042802145,0.00530665670430753,0.0042968689581568,0.199567431821519,0.199349675905328,0.00277176988640998,0.00277189462449383
"46",45,1287.83053095803,0.0688085263394899,564.276523140975,16.7814910527863,1.20605830846963,1.83626864115329,250.027794990463,1.47827713057909,0.792170303657137,90.0045073060048,2.77189449968491,0.105969642506588,0.0037369426755221,0.010880972342949,0.0864749353461775,0.00304947595006881,1.45176316844776,0.91373821693632,2.49130903444245,2.83550290504047,0,0,3.90636910207798e-05,0.000397004401638499,0.000982995127765611,0.00082337649940506,0.000392284844210781,0.000117685453263234,0.00100994775263431,0.000217846833505713,0.0025924660962827,0.00460643946375654,0.00530665655726637,0.0042968686202987,0.199567412628177,0.199349656915319,0.00277176961983579,0.00277189449968491
"47",46,1287.82716275138,0.0688084127512063,564.276742367945,16.7815002120238,1.20605827606182,1.83626849704794,250.028412653334,1.47827698806961,0.792170228018479,90.0046074673754,2.77189437473397,0.105969629443327,0.00373694221485525,0.0108809709994175,0.0864749203029938,0.00304947541958187,1.45176313415656,0.913738128849877,2.49130895287598,2.83550265957708,0,0,3.90637000597854e-05,0.000397004880721613,0.000982995317060436,0.000823376588316265,0.000392284839402968,0.00011768545182089,0.00100994767337637,0.000217846812705082,0.00259246599538022,0.00460643849643372,0.00530665641467201,0.00429686828309218,0.199567393389397,0.19934963788085,0.00277176935263052,0.00277189437473397
"48",47,1287.82390560112,0.0688083031005252,564.276961070167,16.7815093953113,1.20605824462868,1.83626835322453,250.02903031613,1.47827684522209,0.792170152202195,90.0047076287262,2.77189424964054,0.105969616441475,0.00373694175635397,0.0108809696623025,0.0864749052536988,0.00304947488887943,1.45176310089666,0.913738040554492,2.49130887338547,2.83550241363672,0,0,3.90637087471965e-05,0.000397005361830632,0.000982995505902105,0.000823376677014625,0.000392284837759401,0.00011768545132782,0.00100994759427349,0.000217846791855604,0.00259246589690581,0.0046064375261182,0.00530665627636617,0.0042968679465454,0.199567374104983,0.199349618801682,0.00277176908479142,0.00277189424964054
"49",48,1287.82075518077,0.0688081972266312,564.277179259851,16.7815186019166,1.20605821413585,1.8362682096864,250.029647978846,1.4782767020352,0.792170076207358,90.0048077900562,2.77189412440411,0.105969603497919,0.00373694129990843,0.010880968331279,0.0864748901983487,0.00304947435796345,1.45176306863173,0.913737952049337,2.49130879589668,2.83550216721365,0,0,3.90637170977346e-05,0.000397005844891212,0.00098299569430116,0.00082337676550509,0.000392284839146953,0.000117685451744086,0.00100994751532752,0.000217846770957023,0.00259246580076961,0.00460643655287353,0.00530665614219773,0.00429686761066619,0.199567354774753,0.199349599677582,0.00277176881631601,0.00277189412440411
"50",49,1287.81770733248,0.0688080949750344,564.277396948707,16.7815278311263,1.2060581845503,1.83626806643674,250.030265641481,1.47827655850766,0.792170000033098,90.0049079513643,2.7718939990242,0.105969590609662,0.00373694084541304,0.0108809670060356,0.0864748751369982,0.00304947382683588,1.45176303732681,0.913737863333622,2.49130872033822,2.83550192030239,0,0,3.90637251255401e-05,0.000397006329831323,0.000982995882267713,0.000823376853792411,0.000392284843437723,0.000117685453031317,0.00100994743654021,0.000217846750009102,0.00259246570688521,0.0046064355767614,0.00530665601202132,0.00429686727546197,0.199567335398534,0.199349580508329,0.00277176854720187,0.0027718939990242
"51",50,1287.81475806046,0.068807996196791,564.277614147966,16.7815370822452,1.20605815584052,1.83626792347856,250.030883304032,1.47827641463828,0.792169923678602,90.0050081126498,2.7718938735003,0.105969577773852,0.00373694039276716,0.0108809656862742,0.0864748600697006,0.00304947329549859,1.45176300694855,0.913737774406614,2.49130864664197,2.83550167289779,0,0,3.90637328442685e-05,0.000397006816581092,0.000982996069811464,0.000823376941881142,0.000392284850508377,0.000117685455152513,0.00100994735791321,0.000217846729011616,0.00259246561517002,0.00460643459784194,0.0053066558856983,0.00429686694093983,0.199567315976168,0.19934956129372,0.00277176827744678,0.0027718938735003
"52",51,1287.81190352463,0.0688079007487626,564.277830868402,16.781546354596,1.20605812797623,1.83626778081476,250.031500966495,1.47827627042596,0.7921698471431,90.0051082739118,2.77189374783192,0.105969564987748,0.00373693994187415,0.0108809643717098,0.0864748449965086,0.00304947276395342,1.45176297746492,0.913737685267628,2.49130857474248,2.83550142499492,0,0,3.9063740267045e-05,0.000397007305072801,0.000982996256941713,0.000823377029775653,0.000392284860240378,0.000117685458072113,0.00100994727944812,0.000217846707964353,0.00259246552554465,0.00460643361617361,0.0053066557630954,0.00429686660710654,0.199567296507504,0.199349542033561,0.00277176800704867,0.00277189374783192
"53",52,1287.80914003442,0.0688078084936232,564.278047120341,16.781555647518,1.20605810092818,1.83626763844809,250.032118628869,1.47827612586965,0.792169770425861,90.0052084351493,2.77189362201857,0.105969552248708,0.0037369394926408,0.010880963062068,0.0864748299174718,0.00304947223220215,1.45176294884498,0.913737595916023,2.49130850457658,2.83550117658909,0,0,3.9063747406449e-05,0.000397007795240842,0.000982996443667379,0.000823377117480132,0.000392284872519998,0.000117685461756,0.00100994720114645,0.000217846686867112,0.00259246543793261,0.0046064326318132,0.005306655644084,0.00429686627396853,0.199567276992403,0.199349522727668,0.00277176773600559,0.00277189362201857
"54",53,1287.80646404301,0.0688077192992767,564.278262913689,16.7815649603673,1.20605807466836,1.83626749638116,250.032736291152,1.47827598096839,0.79216969352621,90.0053085963617,2.77189349605973,0.105969539554198,0.00373693904497784,0.0108809617570846,0.0864748148326392,0.0030494717002465,1.45176292105907,0.913737506351202,2.4913084360837,2.83550092767585,0,0,3.90637542745875e-05,0.000397008287021584,0.000982996629997014,0.000823377204998597,0.000392284887237829,0.000117685466171349,0.00100994712300964,0.000217846665719708,0.00259246535226049,0.00460643164481596,0.0053066555285408,0.00429686594153192,0.199567257430733,0.199349503375871,0.00277176746431574,0.00277189349605973
"55",54,1287.8038721417,0.0688076330388617,564.278478257941,16.781574292516,1.20605804916979,1.83626735461645,250.03335395334,1.47827583572132,0.792169616443498,90.0054087575482,2.77189336995491,0.105969526901787,0.00373693859879944,0.0108809604565065,0.086474799742057,0.00304947116808809,1.45176289407864,0.913737416572626,2.49130836920552,2.83550067825103,0,0,3.90637608830836e-05,0.000397008780353359,0.000982996815938819,0.0008233772923349,0.000392284904288789,0.000117685471286637,0.00100994704503905,0.000217846644521962,0.00259246526845766,0.00460643065523569,0.00530665541634706,0.00429686560980249,0.199567237822378,0.199349483978006,0.00277176719197747,0.00277189336995491
"56",55,1287.80136105458,0.0688075495902479,564.278693162201,16.7815836433514,1.20605802440662,1.83626721315633,250.033971615433,1.47827569012755,0.792169539177125,90.005508918708,2.77189324370361,0.105969514289142,0.00373693815402339,0.0108809591600909,0.0864747846457714,0.00304947063572855,1.45176286787637,0.913737326579759,2.49130830388625,2.83550042831056,0,0,3.90637672431366e-05,0.000397009275176293,0.000982997001500654,0.000823377379492731,0.000392284923571697,0.000117685477071509,0.00100994696723598,0.00021784662327371,0.00259246518645644,0.00460642966312466,0.00530665530738914,0.00429686527878581,0.199567218167219,0.199349464533924,0.00277176691898916,0.00277189324370361
"57",56,1287.79892763339,0.068807468835889,564.278907635197,16.781593012276,1.20605800035414,1.83626707200306,250.034589277427,1.47827554418634,0.792169461726529,90.0056090798404,2.77189311730531,0.105969501714035,0.00373693771057113,0.0108809578676054,0.0864747695438272,0.00304947010316947,1.45176284242608,0.913737236372135,2.49130824007243,2.83550017785069,0,0,3.90637733655367e-05,0.000397009771432301,0.000982997186690054,0.000823377466475632,0.000392284944989159,0.000117685483496748,0.00100994688960168,0.000217846601974796,0.00259246510619195,0.00460642866853387,0.0053066552015582,0.00429686494848717,0.199567198465156,0.199349445043481,0.00277176664534939,0.00277189311730531
"58",57,1287.79656885252,0.0688073906631496,564.27912168529,16.7816023987067,1.20605797698838,1.83626693115879,250.035206939321,1.478275397897,0.79216938409119,90.0057092409447,2.77189299075953,0.105969489174314,0.00373693726836673,0.0108809565788266,0.0864747544362687,0.0030494695704124,1.45176281770243,0.913737145949328,2.49130817771233,2.83549992686784,0,0,3.9063779260604e-05,0.000397010269065092,0.000982997371514243,0.000823377553286993,0.000392284968447845,0.000117685490534353,0.00100994681213733,0.000217846580625077,0.00259246502760153,0.00460642767151293,0.00530665509874889,0.00429686461891156,0.199567178716096,0.199349425506548,0.00277176637105688,0.00277189299075953
"59",58,1287.79428180424,0.0688073149638289,564.279335320498,16.7816118020745,1.20605795428635,1.83626679062553,250.035824601114,1.47827525125892,0.792169306270627,90.0058094020204,2.77189286406574,0.105969476667912,0.0037369368273373,0.0108809552935393,0.0864747393231389,0.00304946903745886,1.45176279368108,0.913737055310957,2.49130811675622,2.83549967535866,0,0,3.9063784938253e-05,0.000397010768020062,0.00098299755598014,0.000823377639930066,0.000392284993858093,0.000117685498157428,0.00100994673484404,0.000217846559224423,0.00259246495062494,0.00460642667211019,0.00530665499885993,0.00429686429006374,0.199567158919954,0.199349405923003,0.00277176609611047,0.00277189286406574
"60",59,1287.79206369406,0.0688072416337636,564.279548548501,16.7816212218239,1.20605793222598,1.83626665040523,250.036442262803,1.47827510427151,0.7921692282644,90.0059095630667,2.77189273722345,0.105969464192851,0.00373693638741309,0.0108809540115372,0.0864747242044805,0.00304946850431036,1.45176277033868,0.913736964456667,2.49130805715647,2.83549942331998,0,0,3.90637904080364e-05,0.000397011268244182,0.000982997740094381,0.000823377726407967,0.000392285021133573,0.000117685506340072,0.00100994665772287,0.00021784653777271,0.00259246487520445,0.00460642567037271,0.00530665490179431,0.00429686396194823,0.199567139076654,0.199349386292736,0.00277176582050909,0.00277189273722345
"61",60,1287.78991183641,0.0688071705730624,564.279761376661,16.7816306574127,1.20605791078599,1.83626651049969,250.037059924386,1.47827495693426,0.7921691500721,90.006009724083,2.77189261023214,0.105969451747221,0.00373693594852679,0.010880952732622,0.0864747090803349,0.00304946797096836,1.45176274765272,0.913736873386133,2.49130799886709,2.83549917074876,0,0,3.90637956791032e-05,0.000397011769686013,0.000982997923863319,0.00082337781272368,0.000392285050191491,0.000117685515057447,0.00100994658077483,0.000217846516269827,0.00259246480128438,0.00460642466634627,0.00530665480745836,0.00429686363456928,0.199567119186125,0.199349366615644,0.00277176554425174,0.00277189261023214
"62",61,1287.78782365028,0.068807101685704,564.27997381203,16.7816401083113,1.20605788994594,1.83626637091066,250.037677585863,1.47827480924671,0.792169071693344,90.0061098850689,2.77189248309132,0.105969439329195,0.00373693551061391,0.0108809514566034,0.0864746939507414,0.00304946743743425,1.45176272560156,0.913736782099077,2.49130794184391,2.8354989176422,0,0,3.90638007602521e-05,0.000397012272295626,0.000982998107293045,0.000823377898880067,0.000392285080952251,0.000117685524285675,0.00100994650400086,0.00021784649471567,0.00259246472881124,0.00460642366007556,0.00530665471576212,0.00429686330793095,0.199567099248306,0.19934934689163,0.00277176526733758,0.00277189248309132
"63",62,1287.78579665525,0.0688070348794231,564.280185861362,16.7816495740027,1.20605786968615,1.83626623163976,250.038295247232,1.47827466120848,0.792168993127789,90.0062100460237,2.77189235580046,0.105969426937016,0.00373693507361254,0.0108809501832985,0.0864746788157396,0.0030494669037094,1.45176270416439,0.913736690595261,2.49130788604447,2.83549866399766,0,0,3.90638056599356e-05,0.000397012776024553,0.000982998290389393,0.000823377984879866,0.00039228511333936,0.000117685534001808,0.00100994642740187,0.000217846473110142,0.00259246465773362,0.00460642265160418,0.00530665462661906,0.00429686298203704,0.199567079263144,0.199349327120608,0.00277176498976589,0.00277189235580046
"64",63,1287.78382846752,0.0688069700654088,564.280397531131,16.7816590539816,1.20605784998781,1.83626609268855,250.038912908491,1.47827451281919,0.792168914375121,90.0063102069469,2.77189222835908,0.105969414569005,0.00373693463746343,0.0108809489125322,0.0864746636753686,0.00304946636979523,1.45176268332129,0.913736598874455,2.49130783142811,2.83549840981264,0,0,3.90638103862964e-05,0.000397013280825681,0.000982998473157951,0.000823378070725704,0.000392285147279179,0.000117685544183754,0.0010099463509787,0.000217846451453158,0.00259246458800226,0.00460642164097454,0.00530665453994636,0.00429686265689121,0.199567059230591,0.199349307302499,0.00277176471153598,0.00277189222835908
"65",64,1287.78191679619,0.0688069071584168,564.280608827534,16.7816685477546,1.20605783083277,1.83626595405849,250.039530569639,1.47827436407858,0.792168835435073,90.0064103678381,2.77189210076665,0.105969402223547,0.00373693420210966,0.0108809476441366,0.0864746485296677,0.00304946583569309,1.45176266305307,0.913736506936494,2.49130777795564,2.83549815508487,0,0,3.90638149471456e-05,0.000397013786653301,0.00098299865560407,0.000823378156420094,0.000392285182701016,0.000117685554810305,0.00100994627473217,0.000217846429744645,0.0025924645195697,0.00460642062822816,0.00530665445566418,0.00429686233249686,0.199567039150609,0.199349287437236,0.00277176443264734,0.00277189210076665
"66",65,1287.7800594396,0.0688068460766506,564.280819756506,16.7816780548394,1.20605781220353,1.83626581575096,250.040148230675,1.47827421498639,0.792168756307398,90.0065105286967,2.77189197302267,0.105969389899087,0.00373693376749637,0.0108809463779499,0.0864746333786755,0.00304946530140436,1.45176264334121,0.913736414781218,2.49130772558927,2.83549789981214,0,0,3.90638193499736e-05,0.000397014293463008,0.000982998837732877,0.000823378241965442,0.000392285219537034,0.00011768556586111,0.00100994619866303,0.000217846407984534,0.00259246445239025,0.00460641961340538,0.00530665437369551,0.00429686200885725,0.199567019023163,0.199349267524757,0.00277176415309949,0.00277189197302267
